trade_id,pair,strategy,signal_type,entry_time,exit_time,entry_hour,session,confidence,entry_price,exit_price,position_size,risk_amount,pnl_pips,pnl,spread_cost,commission,total_costs,holding_time_minutes,entry_balance,exit_balance,is_winner,day,return_percentage,win_streak
298,USDCHF,News_Trading,BUY,2025-07-16 07:41:49.022367,2025-07-16 07:57:49.022367,14,Overlap,0.811486347218606,0.9825643026279511,0.9807683533949131,7.107323605332969e+17,5685858884266375.0,17.95949233038082,1212473325347123.2,49751265237330.78,14214647210665.94,63965912447996.72,16,1.4214647210665938e+17,1.433589454320065e+17,True,8,0.8529746165190409,130
299,EURUSD,RSI_Extreme,BUY,2025-07-16 07:35:49.022468,2025-07-16 09:11:49.022468,14,Overlap,0.8225249643590428,1.1117634617927452,1.1332925682903858,5.73435781728026e+17,2867178908640130.0,215.29106497640694,1.2305419509659554e+16,28671789086401.3,11468715634560.521,40140504720961.82,96,1.433589454320065e+17,1.5566436494166605e+17,True,8,8.583642599056278,130
300,USDCHF,RSI_Extreme,BUY,2025-07-16 07:56:49.022577,2025-07-16 08:12:49.022577,15,Overlap,0.8351101166910859,0.9898776447038008,1.000759911534529,6.226574597666642e+17,3113287298833321.0,-108.82266830728037,-6831963792703147.0,43586022183666.49,12453149195333.285,56039171378999.78,16,1.5566436494166605e+17,1.488324011489629e+17,False,8,-4.388906732291216,131
301,EURUSD,News_Trading,SELL,2025-07-16 08:22:49.022695,2025-07-16 08:42:49.022695,15,Overlap,0.7340082833650264,1.0935998180800341,1.0653652685445638,7.441620057448146e+17,5953296045958517.0,282.3454953547041,2.0958987673214844e+16,37208100287240.734,14883240114896.293,52091340402137.03,20,1.488324011489629e+17,1.6979138882217776e+17,True,8,14.082274767735203,132
302,EURUSD,RSI_Extreme,SELL,2025-07-16 09:50:49.022814,2025-07-16 10:55:49.022814,16,New_York,0.7966412446373865,1.102047828701097,1.0996195611058504,6.79165555288711e+17,3395827776443555.5,-24.282675952466754,-1696737298585501.0,33958277764435.555,13583311105774.223,47541588870209.78,65,1.6979138882217776e+17,1.6809465152359226e+17,False,8,-0.99930703809867,133
303,EURUSD,RSI_Extreme,SELL,2025-07-16 10:41:49.022980,2025-07-16 11:32:49.022980,17,New_York,0.7984814636549011,1.1018254974559696,1.089002577490392,6.72378606094369e+17,3361893030471845.0,128.22919965577606,8574790550088119.0,33618930304718.453,13447572121887.38,47066502426605.836,51,1.6809465152359226e+17,1.766694420736804e+17,True,8,5.101167986231042,134
304,GBPUSD,Scalping_1M,SELL,2025-07-16 10:20:49.023081,2025-07-16 10:21:49.023081,17,New_York,0.7629463158331239,1.270713323410634,1.2627563009909017,3.533388841473608e+17,1766694420736804.0,79.5702241973234,2776191534509021.5,28267110731788.863,7066777682947.216,35333888414736.08,1,1.766694420736804e+17,1.794456336081894e+17,True,8,1.5714044839464683,134
305,EURUSD,Scalping_1M,BUY,2025-07-16 11:09:49.023190,2025-07-16 11:10:49.023190,18,New_York,0.7543231013057472,1.0876648477777595,1.0921767909578655,3.588912672163788e+17,1794456336081894.0,45.11943180106016,1594174616811399.8,17944563360818.94,7177825344327.577,25122388705146.52,1,1.794456336081894e+17,1.810398082250008e+17,True,8,0.8883886360212032,134
306,EURUSD,Scalping_1M,BUY,2025-07-16 12:04:49.023308,2025-07-16 12:07:49.023308,19,New_York,0.7399949288166877,1.088526014016126,1.1142710180355762,3.620796164500016e+17,1810398082250008.0,257.45004019450295,9296395607714812.0,18103980822500.082,7241592329000.032,25345573151500.113,3,1.810398082250008e+17,1.9033620383271562e+17,True,8,5.135000803890058,134
307,USDJPY,Scalping_1M,SELL,2025-07-16 13:13:49.023418,2025-07-16 13:14:49.023418,20,After_Hours,0.8497929867457092,108.9928793146979,109.5674239157213,3.8067240766543123e+17,1903362038327156.2,5745.446010234077,9.516810191635781e+16,22840344459925.87,7613448153308.625,30453792613234.496,1,1.9033620383271562e+17,2.855043057490734e+17,True,8,50.0,134
308,EURUSD,RSI_Extreme,BUY,2025-07-16 13:30:49.023506,2025-07-16 15:26:49.023506,20,After_Hours,0.932013620398609,1.1106734700162944,1.1103131120227623,1.1420172229962936e+18,5710086114981468.0,3.603579935320655,331593829448265.2,57100861149814.69,22840344459925.875,79941205609740.56,116,2.855043057490734e+17,2.8583589957852166e+17,True,8,0.1161431974128262,134
309,GBPUSD,News_Trading,SELL,2025-07-16 15:48:49.023645,2025-07-16 16:07:49.023645,22,After_Hours,0.6960368953616856,1.3067637386409514,1.3187731825727018,1.4291794978926083e+18,1.1433435983140866e+16,-120.09443931750342,-1.4291794978926084e+16,114334359831408.67,28583589957852.168,142917949789260.84,19,2.8583589957852166e+17,2.715441045995956e+17,False,8,-5.0,135
310,USDJPY,Breakout_Momentum,SELL,2025-07-16 19:13:49.023854,2025-07-16 20:48:49.023854,2,Asian,0.7057146929653833,110.28533897665483,110.94742960292183,1.3577205229979779e+18,8146323137987867.0,6620.906262669973,1.357720522997978e+17,81463231379878.67,27154410459959.56,108617641839838.23,95,2.715441045995956e+17,4.073161568993934e+17,True,9,50.0,136
311,USDJPY,Scalping_1M,SELL,2025-07-16 19:12:49.023968,2025-07-16 19:16:49.023968,2,Asian,0.8407604619029635,108.33155174825816,109.38635365359157,8.146323137987868e+17,4073161568993934.0,10548.019053334037,2.036580784496967e+17,48877938827927.2,16292646275975.738,65170585103902.94,4,4.073161568993934e+17,6.1097423534909e+17,True,9,50.0,136
312,USDJPY,RSI_Extreme,BUY,2025-07-16 19:10:49.024072,2025-07-16 20:03:49.024072,2,Asian,0.9329985085751108,110.38109880312773,110.34509703873928,2.44389694139636e+18,1.2219484706981802e+16,-360.01764388451494,-3.0548711767454504e+16,146633816483781.6,48877938827927.21,195511755311708.8,53,6.1097423534909e+17,5.804255235816356e+17,False,9,-5.0,137
313,AUDUSD,Breakout_Momentum,SELL,2025-07-16 20:23:49.024180,2025-07-17 00:01:49.024180,3,Asian,0.6965295713935709,1.0090842859972426,1.0014963425223475,2.902127617908178e+18,1.7412765707449066e+16,75.87943474895083,2.170194628364927e+16,261191485611736.03,58042552358163.56,319234037969899.6,218,5.804255235816356e+17,6.021274698652849e+17,True,9,3.738971737447542,138
314,USDJPY,RSI_Extreme,SELL,2025-07-16 20:50:49.024310,2025-07-16 21:26:49.024310,3,Asian,0.7581151284288,109.24214925824057,108.795633730829,2.4085098794611395e+18,1.2042549397305698e+16,4465.1552741158275,3.010637349326424e+17,144510592767668.34,48170197589222.8,192680790356891.12,36,6.021274698652849e+17,9.031912047979273e+17,True,9,50.0,138
315,AUDUSD,Breakout_Momentum,BUY,2025-07-16 21:29:49.024430,2025-07-16 22:23:49.024430,4,Asian,0.6963182867457538,0.995906332453042,0.9920497274052107,4.5159560239896366e+18,2.7095736143937816e+16,-38.56605047831386,-1.791301396054185e+16,406436042159067.3,90319120479792.73,496755162638860.06,54,9.031912047979273e+17,8.852781908373855e+17,False,9,-1.9833025239156932,139
316,USDJPY,Scalping_1M,SELL,2025-07-16 21:06:49.024548,2025-07-16 21:07:49.024548,4,Asian,0.7926577314603153,108.85487741930962,109.38968736907484,1.770556381674771e+18,8852781908373855.0,-5348.099497652136,-4.426390954186928e+16,106233382900486.25,35411127633495.42,141644510533981.7,1,8.852781908373855e+17,8.410142812955162e+17,False,9,-5.000000000000001,139
317,AUDUSD,Mean_Reversion,SELL,2025-07-16 21:07:49.024671,2025-07-17 04:08:49.024671,4,Asian,0.6901322385319102,0.9741728830780972,0.989986801698959,4.205071406477581e+18,2.1025357032387904e+16,158.13918620861827,6.603609916223691e+16,378456426582982.3,84101428129551.62,462557854712533.94,421,8.410142812955162e+17,9.070503804577531e+17,True,9,7.851959310430913,140
318,AUDUSD,RSI_Extreme,BUY,2025-07-16 22:17:49.024788,2025-07-17 00:01:49.024788,5,Asian,0.8746371997982505,0.9778504801801904,1.010742053199359,3.628201521831013e+18,1.8141007609155064e+16,328.91573019168584,1.1893815311616194e+17,326538136964791.2,72564030436620.27,399102167401411.44,104,9.070503804577531e+17,1.025988533573915e+18,True,9,13.112629207667437,140
319,USDJPY,Mean_Reversion,BUY,2025-07-16 22:21:49.024906,2025-07-17 02:52:49.024906,5,Asian,0.722634948204636,109.5947780034711,108.13808519359972,5.129942667869575e+18,2.5649713339347876e+16,14566.928098713832,5.129942667869575e+17,307796560072174.5,102598853357391.52,410395413429566.0,271,1.025988533573915e+18,1.5389828003608724e+18,True,9,50.0,140
320,USDJPY,Mean_Reversion,BUY,2025-07-17 00:30:49.025028,2025-07-17 06:02:49.025028,7,Asian_Close,0.600563970797187,108.38990697537254,109.15459010887693,7.694914001804362e+18,3.8474570009021816e+16,-7646.831335043923,-7.694914001804363e+16,461694840108261.7,153898280036087.25,615593120144349.0,332,1.5389828003608724e+18,1.4620336603428288e+18,False,9,-5.0,141
321,AUDUSD,News_Trading,SELL,2025-07-17 00:49:49.025146,2025-07-17 01:14:49.025146,7,Asian_Close,0.7279445457817053,0.9847205564491247,1.0002109806390944,7.310168301714144e+18,5.848134641371315e+16,154.90424189969747,1.1243348938043427e+17,657915147154273.0,146203366034282.9,804118513188555.9,25,1.4620336603428288e+18,1.574467149723263e+18,True,9,7.690212094984873,142
322,USDJPY,Scalping_1M,SELL,2025-07-17 00:43:49.025259,2025-07-17 00:45:49.025259,7,Asian_Close,0.8439895365167088,108.52269538458644,106.98924621626963,3.148934299446526e+18,1.574467149723263e+16,-15334.491683168017,-7.872335748616315e+16,188936057966791.53,62978685988930.52,251914743955722.06,2,1.574467149723263e+18,1.4957437922370998e+18,False,9,-5.0,143
323,EURUSD,Scalping_1M,BUY,2025-07-17 01:08:49.025389,2025-07-17 01:11:49.025389,8,London,0.8194314705229628,1.0963755609037276,1.0966300753583282,2.9914875844741996e+18,1.4957437922370998e+16,-2.5451445460060063,-970780961920113.0,149574379223710.0,59829751689483.99,209404130913194.0,3,1.4957437922370998e+18,1.4947730112751798e+18,False,9,-0.06490289092012012,143
324,GBPUSD,News_Trading,BUY,2025-07-17 01:48:49.025490,2025-07-17 01:56:49.025490,8,London,0.8717566438949484,1.3102573734916227,1.2881766039216114,7.473865056375899e+18,5.979092045100719e+16,-220.80769570011458,-7.473865056375899e+16,597909204510072.0,149477301127518.0,747386505637590.0,8,1.4947730112751798e+18,1.4200343607114207e+18,False,9,-5.0,143
325,EURUSD,Mean_Reversion,SELL,2025-07-17 02:08:49.025612,2025-07-17 09:44:49.025612,9,London,0.606476977345164,1.0968397038607889,1.1169705026513852,7.100171803557104e+18,3.550085901778552e+16,-201.30798790596404,-7.100171803557104e+16,355008590177855.2,142003436071142.1,497012026248997.25,456,1.4200343607114207e+18,1.3490326426758497e+18,False,9,-5.0,143
326,GBPUSD,Mean_Reversion,SELL,2025-07-17 02:05:49.025720,2025-07-17 07:29:49.025720,9,London,0.7136464171537755,1.3038754842631137,1.2785245177511486,6.745163213379248e+18,3.3725816066896244e+16,-253.50966511965078,-6.745163213379249e+16,539613057070339.9,134903264267584.97,674516321337924.9,324,1.3490326426758497e+18,1.2815810105420572e+18,False,9,-5.0,143
327,GBPUSD,Breakout_Momentum,BUY,2025-07-17 03:44:49.025837,2025-07-17 05:00:49.025837,10,London,0.7908929663501229,1.3109800115187127,1.3161507405171537,6.407905052710286e+18,3.844743031626171e+16,51.70728998441027,3.2492749970034824e+16,512632404216822.94,128158101054205.73,640790505271028.6,76,1.2815810105420572e+18,1.3140737605120922e+18,True,9,2.5353644992205138,144
328,GBPUSD,Breakout_Momentum,BUY,2025-07-17 03:13:49.025940,2025-07-17 06:14:49.025940,10,London,0.678697520368024,1.3019514474287914,1.318223633222945,6.570368802560461e+18,3.942221281536276e+16,162.72185794153555,1.0625722501111798e+17,525629504204836.94,131407376051209.23,657036880256046.1,181,1.3140737605120922e+18,1.4203309855232102e+18,True,9,8.086092897076776,144
329,EURUSD,News_Trading,SELL,2025-07-17 03:04:49.026037,2025-07-17 03:26:49.026037,10,London,0.8699253001018468,1.109203150981655,1.1128150978252824,7.101654927616051e+18,5.681323942092841e+16,-36.119468436274936,-2.6147915945267556e+16,355082746380802.56,142033098552321.03,497115844933123.6,22,1.4203309855232102e+18,1.3941830695779428e+18,False,9,-1.8409734218137468,145
330,EURUSD,RSI_Extreme,BUY,2025-07-17 03:30:49.026134,2025-07-17 04:05:49.026134,10,London,0.9286303574671415,1.1121223227191162,1.1092100226499033,5.576732278311771e+18,2.7883661391558856e+16,29.123000692127263,1.5850746540626392e+16,278836613915588.56,111534645566235.44,390371259481824.0,35,1.3941830695779428e+18,1.4100338161185692e+18,True,9,1.1369200276850904,146
331,EURUSD,Breakout_Momentum,BUY,2025-07-17 04:40:49.026242,2025-07-17 06:35:49.026242,11,London,0.7643938491018889,1.10256595195512,1.0820952727827151,7.050169080592846e+18,4.230101448355707e+16,204.70679172405,1.438282375243842e+17,352508454029642.3,141003381611856.94,493511835641499.25,115,1.4100338161185692e+18,1.5538620536429535e+18,True,9,10.2003395862025,146
332,USDCHF,Scalping_1M,BUY,2025-07-17 05:59:49.026351,2025-07-17 06:00:49.026351,13,Overlap,0.7137629573075674,0.9998419998111181,0.9918496879052353,3.1077241072859075e+18,1.5538620536429536e+16,79.92311905882757,2.455820521320429e+16,217540687510013.5,62154482145718.16,279695169655731.66,1,1.5538620536429535e+18,1.5784202588561577e+18,True,9,1.5804623811765517,146
333,GBPUSD,Scalping_1M,BUY,2025-07-17 07:29:49.026461,2025-07-17 07:31:49.026461,14,Overlap,0.7705105228299471,1.3193563068438816,1.3182734557248157,3.1568405177123154e+18,1.5784202588561578e+16,10.828511190658206,3102704235545874.0,252547241416985.25,63136810354246.31,315684051771231.56,2,1.5784202588561577e+18,1.5815229630917036e+18,True,9,0.19657022381316414,146
334,EURUSD,RSI_Extreme,SELL,2025-07-17 07:31:49.026559,2025-07-17 08:55:49.026559,14,Overlap,0.9227453170431712,1.1019631190341945,1.1183875911048364,6.326091852366814e+18,3.163045926183407e+16,164.2447207064185,1.0345989251584802e+17,316304592618340.75,126521837047336.3,442826429665677.06,84,1.5815229630917036e+18,1.6849828556075515e+18,True,9,6.541788828256739,146
335,EURUSD,Mean_Reversion,SELL,2025-07-17 08:38:49.026671,2025-07-17 14:37:49.026671,15,Overlap,0.7849389735941233,1.0896098740795017,1.0799803837547644,8.424914278037758e+18,4.212457139018879e+16,96.29490324737394,8.053788652764387e+16,421245713901887.94,168498285560755.2,589743999462643.1,359,1.6849828556075515e+18,1.7655207421351954e+18,True,9,4.779745162368697,146
336,USDCHF,News_Trading,SELL,2025-07-17 08:24:49.026770,2025-07-17 08:45:49.026770,15,Overlap,0.755981387662399,0.986268264838708,0.9767152650891302,8.827603710675977e+18,7.0620829685407816e+16,95.5299974957777,8.353561170349858e+16,617932259747318.4,176552074213519.56,794484333960838.0,21,1.7655207421351954e+18,1.849056353838694e+18,True,9,4.731499874788886,146
337,EURUSD,Scalping_1M,BUY,2025-07-17 07:56:49.026901,2025-07-17 08:00:49.026901,15,Overlap,0.783183143234289,1.092980591400287,1.0883102230251902,3.698112707677388e+18,1.849056353838694e+16,46.703683750968366,1.7012680747942786e+16,184905635383869.4,73962254153547.77,258867889537417.2,4,1.849056353838694e+18,1.8660690345866368e+18,True,9,0.9200736750193672,146
338,GBPUSD,Mean_Reversion,BUY,2025-07-17 09:05:49.027015,2025-07-17 16:02:49.027015,16,New_York,0.7853331196710203,1.3295863700189179,1.3266612657051418,9.330345172933183e+18,4.665172586466592e+16,-29.251043137760682,-2.8225267431659892e+16,746427613834654.8,186606903458663.7,933034517293318.5,417,1.8660690345866368e+18,1.837843767154977e+18,False,9,-1.5125521568880342,147
339,USDJPY,News_Trading,SELL,2025-07-17 09:37:49.027114,2025-07-17 09:55:49.027114,16,New_York,0.7271880557262415,111.77339108826756,112.09167129440229,9.189218835774885e+18,7.351375068619909e+16,-3182.8020613473586,-9.189218835774886e+16,551353130146493.06,183784376715497.72,735137506861990.8,18,1.837843767154977e+18,1.745951578797228e+18,False,9,-5.000000000000001,147
340,GBPUSD,RSI_Extreme,BUY,2025-07-17 08:55:49.027218,2025-07-17 10:05:49.027218,16,New_York,0.8083722813819837,1.3200688686779123,1.3365052073738837,6.983806315188912e+18,3.491903157594456e+16,164.36338695971412,1.1408982535199014e+17,558704505215113.0,139676126303778.25,698380631518891.2,70,1.745951578797228e+18,1.8600414041492183e+18,True,9,6.534535478388564,148
341,EURUSD,RSI_Extreme,SELL,2025-07-17 10:06:49.027327,2025-07-17 10:45:49.027327,17,New_York,0.8074168077718217,1.097309181626523,1.0969758214701253,7.440165616596873e+18,3.720082808298437e+16,-3.3336015639772687,-3001066366735505.0,372008280829843.7,148803312331937.47,520811593161781.1,39,1.8600414041492183e+18,1.8570403377824827e+18,False,9,-0.16134406255909076,149
342,EURUSD,News_Trading,SELL,2025-07-17 11:13:49.027437,2025-07-17 11:41:49.027437,18,New_York,0.7788126575071393,1.10259755888261,1.1005392476552023,9.285201688912413e+18,7.428161351129931e+16,20.58311227407792,1.8461870766810344e+16,464260084445620.6,185704033778248.28,649964118223868.9,28,1.8570403377824827e+18,1.875502208549293e+18,True,9,0.994155613703896,150
343,GBPUSD,Mean_Reversion,BUY,2025-07-17 14:27:49.027548,2025-07-17 16:43:49.027548,21,After_Hours,0.6123350914975945,1.2930393710157655,1.2671063349794307,9.377511042746466e+18,4.688755521373233e+16,259.33036036334846,2.422495806983974e+17,750200883419717.4,187550220854929.34,937751104274646.8,136,1.875502208549293e+18,2.1177517892476905e+18,True,9,12.916518018167425,150
344,USDJPY,RSI_Extreme,BUY,2025-07-17 14:09:49.027645,2025-07-17 15:26:49.027645,21,After_Hours,0.7586963604334757,111.63209935916005,109.91967519687176,8.471007156990762e+18,4.235503578495381e+16,17124.241622882855,1.0588758946238452e+18,508260429419445.7,169420143139815.25,677680572559261.0,77,2.1177517892476905e+18,3.1766276838715356e+18,True,9,50.0,150
345,EURUSD,News_Trading,BUY,2025-07-17 14:26:49.027749,2025-07-17 14:54:49.027749,21,After_Hours,0.6942553854160609,1.1058824299767418,1.0992737317873271,1.5883138419357678e+19,1.2706510735486142e+17,66.08698189414575,1.0385504842487512e+17,794156920967883.9,317662768387153.56,1111819689355037.5,28,3.1766276838715356e+18,3.2804827322964106e+18,True,9,3.269349094707287,150
346,AUDUSD,Scalping_1M,BUY,2025-07-17 13:54:49.027838,2025-07-17 13:56:49.027838,21,After_Hours,0.9242700402855577,0.9902599148389448,0.988601246947264,6.560965464592821e+18,3.2804827322964108e+16,16.58667891680842,1.0160756553441782e+16,590486891813354.0,131219309291856.44,721706201105210.5,2,3.2804827322964106e+18,3.2906434888498524e+18,True,9,0.3097335783361685,150
347,AUDUSD,News_Trading,BUY,2025-07-17 15:05:49.027942,2025-07-17 15:32:49.027942,22,After_Hours,0.6242021339760454,1.0028542690376183,0.989003640374264,1.6453217444249262e+19,1.316257395539941e+17,138.5062866335427,2.2607755121885187e+17,1480789569982433.8,329064348884985.25,1809853918867419.0,27,3.2906434888498524e+18,3.516721040068704e+18,True,9,6.870314331677134,150
